F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	TITLE	LEVEL	SCORE 
-0.9906229757125	0.12723057727424852	5.8691228607343175	252	11.454545454545455	2.0655737704918034	0.4007936507936508	2	23	0.5217391304347826	내 인생에서 가장 기억에 남는 날	C1	60
-0.9803036057142308	0.12055898586031497	6.314391251445938	353	17.65	2.165644171779141	0.46742209631728043	6	21	0.19047619047619047	내 인생에서 가장 기억에 남는 날	C1	80
-0.48720693006251226	0.12833035431065662	6.305181748139396	401	16.04	2.099476439790576	0.5012468827930174	5	26	0.4230769230769231	내 인생에서 가장 기억에 남는 날	C1	70
-2.2519403210287336	0.10595221917594261	6.186276337174673	328	21.866666666666667	2.1866666666666665	0.40853658536585363	3	16	0.0625	내 인생에서 가장 기억에 남는 날	C1	90
-0.34351998089005925	0.13168923392815485	6.250115202268239	291	12.652173913043478	1.9530201342281879	0.4536082474226804	4	24	0.25	내 인생에서 가장 기억에 남는 날	C1	50
-1.1387905239089922	0.12336602575350986	5.967168907726093	244	14.352941176470589	2.0165289256198347	0.45901639344262296	3	18	0.2777777777777778	내 인생에서 가장 기억에 남는 날	C1	60
-1.5628073371929676	0.11144527307026739	6.410206703245425	307	21.928571428571427	2.20863309352518	0.40716612377850164	2	15	0.4666666666666667	내 인생에서 가장 기억에 남는 날	C1	90
0.23758556797585645	0.13479888278899588	6.6560446776505655	335	23.928571428571427	2.1337579617834397	0.5014925373134328	5	15	0.4666666666666667	내 인생에서 가장 기억에 남는 날	C1	70
0.01990825002506178	0.13469308141989758	6.444194556777226	278	16.352941176470587	2.074626865671642	0.48201438848920863	4	18	0.1111111111111111	내 인생에서 가장 기억에 남는 날	C1	70
-0.1777180101667697	0.13202375281092948	6.396676587084943	349	14.541666666666666	2.1949685534591197	0.501432664756447	4	25	0.36	내 인생에서 가장 기억에 남는 날	C1	50
-2.1611518276832133	0.10559315268543217	6.309159215865749	263	23.90909090909091	2.247863247863248	0.5665399239543726	1	12	0.16666666666666666	내 인생에서 가장 기억에 남는 날	C1	80
0.7754021322353855	0.15152839226492162	6.374825415574063	262	14.555555555555555	1.9407407407407407	0.48091603053435117	9	19	0.42105263157894735	내 인생에서 가장 기억에 남는 날	C1	80
-0.7006645729198977	0.12344604087143045	6.400040746917002	331	18.38888888888889	2.221476510067114	0.48942598187311176	3	19	0.2631578947368421	내 인생에서 가장 기억에 남는 날	C1	70
-0.2857318632872055	0.12799798798596432	6.5268909422342025	340	17.0	2.0987654320987654	0.42058823529411765	4	21	0.3333333333333333	내 인생에서 가장 기억에 남는 날	C1	80
0.23736584745321226	0.13980167466911322	6.390355984136696	232	19.333333333333332	2.2745098039215685	0.5732758620689655	3	13	0.23076923076923078	내 인생에서 가장 기억에 남는 날	C1	70
-1.2993363626589574	0.1165604043060197	6.279906356631743	315	18.529411764705884	2.1575342465753424	0.45714285714285713	4	18	0.16666666666666666	내 인생에서 가장 기억에 남는 날	C1	60
0.020272915035970333	0.135275648480155	6.412586396694871	303	15.15	2.1188811188811187	0.46534653465346537	5	21	0.3333333333333333	내 인생에서 가장 기억에 남는 날	C1	60
-0.8300963583087103	0.1190385281554848	6.5705451440276414	437	21.85	2.1009615384615383	0.41418764302059496	2	21	0.23809523809523808	내 인생에서 가장 기억에 남는 날	C1	80
-0.7374141450041294	0.12099444072810615	6.527428388109932	371	21.823529411764707	2.096045197740113	0.48247978436657685	4	18	0.6111111111111112	내 인생에서 가장 기억에 남는 날	C1	50
-0.5558364616907137	0.1249607552798278	6.446675989203766	252	18.0	2.0	0.5714285714285714	2	15	0.4	내 인생에서 가장 기억에 남는 날	C1	60
-1.9211449271054621	0.10653756481086968	6.4652156657543935	323	23.071428571428573	2.0573248407643314	0.5077399380804953	2	15	0.06666666666666667	내 인생에서 가장 기억에 남는 날	C1	100
-0.31104712220983133	0.13149368459767977	6.293880848738859	423	15.666666666666666	1.9859154929577465	0.3900709219858156	3	28	0.42857142857142855	내 인생에서 가장 기억에 남는 날	C1	70
0.5229572478264702	0.14801454212346526	6.279050167168524	302	14.380952380952381	2.0972222222222223	0.4768211920529801	7	22	0.13636363636363635	내 인생에서 가장 기억에 남는 날	C1	60
-0.7808543822530919	0.12218021500934871	6.403776819480219	334	18.555555555555557	2.272108843537415	0.47305389221556887	4	19	0.47368421052631576	내 인생에서 가장 기억에 남는 날	C1	90
0.21580761979553412	0.13352339808331956	6.705131695984733	278	23.166666666666668	1.9716312056737588	0.42805755395683454	4	13	0.07692307692307693	내 인생에서 가장 기억에 남는 날	C1	70
-1.720770305210455	0.11250931859783656	6.167382360387761	354	16.09090909090909	2.185185185185185	0.4717514124293785	5	23	0.08695652173913043	내 인생에서 가장 기억에 남는 날	C1	70
-1.3617989418097856	0.11590278987139352	6.266121068654212	338	21.125	2.099378881987578	0.4556213017751479	7	17	0.35294117647058826	내 인생에서 가장 기억에 남는 날	C1	70
-1.598888919512398	0.11245479710870752	6.2935729915017005	304	16.0	2.026666666666667	0.4407894736842105	5	20	0.25	내 인생에서 가장 기억에 남는 날	C1	80
-0.48720693006251226	0.12833035431065662	6.305181748139396	401	16.04	2.099476439790576	0.5012468827930174	5	26	0.4230769230769231	내 인생에서 가장 기억에 남는 날	C1	70
-2.2519403210287336	0.10595221917594261	6.186276337174673	328	21.866666666666667	2.1866666666666665	0.40853658536585363	3	16	0.0625	내 인생에서 가장 기억에 남는 날	C1	90
-1.1387905239089922	0.12336602575350986	5.967168907726093	244	14.352941176470589	2.0165289256198347	0.45901639344262296	3	18	0.2777777777777778	내 인생에서 가장 기억에 남는 날	C1	60
-1.5628073371929676	0.11144527307026739	6.410206703245425	307	21.928571428571427	2.20863309352518	0.40716612377850164	2	15	0.4666666666666667	내 인생에서 가장 기억에 남는 날	C1	90
0.01990825002506178	0.13469308141989758	6.444194556777226	278	16.352941176470587	2.074626865671642	0.48201438848920863	4	18	0.1111111111111111	내 인생에서 가장 기억에 남는 날	C1	70
-1.3540067880039046	0.1152150365240569	6.325415882588229	353	27.153846153846153	2.064327485380117	0.42776203966005666	1	14	0.2857142857142857	내 인생에서 가장 기억에 남는 날	C1	80
-0.1777180101667697	0.13202375281092948	6.396676587084943	349	14.541666666666666	2.1949685534591197	0.501432664756447	4	25	0.36	내 인생에서 가장 기억에 남는 날	C1	50
0.7754021322353855	0.15152839226492162	6.374825415574063	262	14.555555555555555	1.9407407407407407	0.48091603053435117	9	19	0.42105263157894735	내 인생에서 가장 기억에 남는 날	C1	80
-0.7006645729198977	0.12344604087143045	6.400040746917002	331	18.38888888888889	2.221476510067114	0.48942598187311176	3	19	0.2631578947368421	내 인생에서 가장 기억에 남는 날	C1	70
0.23736584745321226	0.13980167466911322	6.390355984136696	232	19.333333333333332	2.2745098039215685	0.5732758620689655	3	13	0.23076923076923078	내 인생에서 가장 기억에 남는 날	C1	70
-1.2993363626589574	0.1165604043060197	6.279906356631743	315	18.529411764705884	2.1575342465753424	0.45714285714285713	4	18	0.16666666666666666	내 인생에서 가장 기억에 남는 날	C1	60
-0.8300963583087103	0.1190385281554848	6.5705451440276414	437	21.85	2.1009615384615383	0.41418764302059496	2	21	0.23809523809523808	내 인생에서 가장 기억에 남는 날	C1	80
-0.7374141450041294	0.12099444072810615	6.527428388109932	371	21.823529411764707	2.096045197740113	0.48247978436657685	4	18	0.6111111111111112	내 인생에서 가장 기억에 남는 날	C1	50
-0.31104712220983133	0.13149368459767977	6.293880848738859	423	15.666666666666666	1.9859154929577465	0.3900709219858156	3	28	0.42857142857142855	내 인생에서 가장 기억에 남는 날	C1	70
0.21580761979553412	0.13352339808331956	6.705131695984733	278	23.166666666666668	1.9716312056737588	0.42805755395683454	4	13	0.07692307692307693	내 인생에서 가장 기억에 남는 날	C1	70
-1.3617989418097856	0.11590278987139352	6.266121068654212	338	21.125	2.099378881987578	0.4556213017751479	6	17	0.35294117647058826	내 인생에서 가장 기억에 남는 날	C1	70
0.020207838582875125	0.13454015612881498	6.452932972650311	327	16.35	2.1233766233766236	0.45871559633027525	4	21	0.3333333333333333	내 인생에서 가장 기억에 남는 날	C1	70
-0.37754830194920896	0.12430521611926078	6.667166402867208	328	25.23076923076923	2.0122699386503067	0.4420731707317073	6	14	0.0	내 인생에서 가장 기억에 남는 날	C1	60
-0.8034351411274455	0.11953374701793532	6.562403167697226	346	23.066666666666666	2.1358024691358026	0.4595375722543353	1	16	0.4375	내 인생에서 가장 기억에 남는 날	C1	60
-1.2864945988023582	0.11520446629186419	6.393724425576044	327	18.166666666666668	2.0061349693251533	0.43119266055045874	5	19	0.10526315789473684	내 인생에서 가장 기억에 남는 날	C1	60
0.8206768670168378	0.1422600538365968	6.8500570270203145	330	25.384615384615383	1.952662721893491	0.5151515151515151	5	14	0.21428571428571427	내 인생에서 가장 기억에 남는 날	C1	70
-0.1391826036457971	0.13116531068238338	6.484784394926703	321	12.84	2.111842105263158	0.514018691588785	1	26	0.46153846153846156	내 인생에서 가장 기억에 남는 날	C1	70
-0.5440601492469834	0.1313323634622016	6.070209278621854	300	13.636363636363637	2.18978102189781	0.49333333333333335	5	23	0.4782608695652174	내 인생에서 가장 기억에 남는 날	C1	60
-0.14668296831227448	0.13409471563908418	6.3107324505883415	322	14.636363636363637	2.07741935483871	0.4720496894409938	3	23	0.13043478260869565	내 인생에서 가장 기억에 남는 날	C1	90
-0.895990166077918	0.1203283337128524	6.414604430755505	313	22.357142857142858	1.9936305732484076	0.4472843450479233	5	15	0.4	내 인생에서 가장 기억에 남는 날	C1	80
0.4217035185531531	0.1421841015176231	6.4548386533984115	162	14.727272727272727	2.103896103896104	0.5802469135802469	5	12	0.3333333333333333	내 인생에서 가장 기억에 남는 날	C1	60
-0.4531080165930737	0.13133719852482176	6.16088109869179	243	16.2	2.1315789473684212	0.46502057613168724	3	16	0.25	내 인생에서 가장 기억에 남는 날	C1	70
-0.2973511933160281	0.12832783912015758	6.495190213569716	340	22.666666666666668	2.207792207792208	0.4676470588235294	5	16	0.1875	내 인생에서 가장 기억에 남는 날	C1	90
0.15520562492826662	0.14166912224610534	6.21390680232962	308	17.11111111111111	2.0	0.4675324675324675	4	19	0.2631578947368421	내 인생에서 가장 기억에 남는 날	C1	50
-0.8125979963818231	0.1194041532907185	6.562320065013045	303	21.642857142857142	2.179856115107914	0.4752475247524752	5	15	0.26666666666666666	내 인생에서 가장 기억에 남는 날	C1	70
1.0343876075260077	0.14565961946519998	6.899708302936126	317	26.416666666666668	2.141891891891892	0.4952681388012618	4	13	0.07692307692307693	내 인생에서 가장 기억에 남는 날	C1	70
-0.3533418391954231	0.12539296352011148	6.621587310952721	350	25.0	1.9444444444444444	0.49142857142857144	2	15	0.2	내 인생에서 가장 기억에 남는 날	C1	60
-1.2129347249736877	0.11557575736143368	6.439398799199164	348	19.333333333333332	2.0963855421686746	0.4281609195402299	2	19	0.15789473684210525	내 인생에서 가장 기억에 남는 날	C1	80
